disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
1757,,,,,3499571.24,129307.62,3257223.37,2021-02-12T00:00:00.000Z,,488767,e33436b2d84c1e52837af879ae36c44f,2021-02-12T03:43:15.018Z,5aa2d584cb4f0f7020b18077
1777,,,,,14547910.96,3694972.87,10776393.99,2021-02-12T00:00:00.000Z,,1175154,8e0927201c185f5105aa41e87c73f088,2021-02-12T03:43:15.031Z,5aa2d584cb4f0f7020b1807b
1782,,,,,1269313.62,538789.82,729640.38,2021-02-12T00:00:00.000Z,,206865,75fa969f20af937849d740e520be2dc1,2021-02-12T03:43:15.035Z,5aa2d584cb4f0f7020b1807c
1765,,,,,499319.42,49698.18,442427.68,2021-02-12T00:00:00.000Z,,0,f35f3b0f2d192ca9e00b8d94e7347c73,2021-02-12T03:43:15.023Z,5aa2d584cb4f0f7020b18080
1741,,,,,227086533.09,20961968.95,203016247.94,2021-02-12T00:00:00.000Z,,21234684,c326b7e64aae57c5cf0fe2bbf075d964,2021-02-12T03:43:15.007Z,5aa2d584cb4f0f7020b18081
1761,1002,2458564,1897324.21,561239.79,10732656.8,7148287.99,3334457.14,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1775988,6a8f9cdb2bdbed4902f9ec4485f58146,2021-02-12T06:03:25.875Z,5aa2d584cb4f0f7020b18085
1766,10278,56449366.63,47181025.55,9268341.08,100905332.7,22002694.42,75422616.55,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,18074955,6349993a9ec76916db81d7279db487a9,2021-02-12T06:03:25.878Z,5aa2d584cb4f0f7020b18086
1740,1995,7674152.07,6753112.89,921039.18,4976848.47,1106726.53,3700701.27,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1300611,a0c53bed0956e40d6d911c5b91bb5a8b,2021-02-12T06:03:25.858Z,5aa2d584cb4f0f7020b18073
1762,134,419744.26,172931.52,246812.74,,,,,2021-02-12T00:00:00.000Z,182642,1bfeffc27850b7aa2fbf7583c7de77ac,2021-02-12T06:03:25.875Z,5aa2d584cb4f0f7020b18078
1787,,,,,3673097.45,208435.76,3459158.78,2021-02-12T00:00:00.000Z,,555038,6b5c38cde709fcfee16269a8ee1c4614,2021-02-12T03:43:15.038Z,5aa2d584cb4f0f7020b1807d
1746,210,1466605.44,1198433.35,268172.09,4765349.85,1545213.95,2883445.24,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2271823,a3b188ea5ec1bff5093364c8755fde16,2021-02-12T06:03:25.863Z,5aa2d584cb4f0f7020b18082
1792,12278,63878324.09,54137482.22,9740841.87,220769755.15,123357112.63,88472479.52,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,48455816.62,23db131c4608a6fc9eb285734840d0a9,2021-02-12T06:03:25.899Z,5aa2d584cb4f0f7020b18087
1817,2059,9506708.04,8474203.73,1032504.31,52574867.32,10098859.54,39739800.09,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,10634383.44,88f3f27814ee049ed1e2f97b453e60a2,2021-02-12T06:03:25.917Z,5aa2d584cb4f0f7020b1808c
1842,1284,6501748.46,5943688.23,558060.23,3945262.25,540831.07,3165927.18,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,881798,f41f43e7d0afe315d6ff860b7591974c,2021-02-12T06:03:25.936Z,5aa2d584cb4f0f7020b18091
1771,1752,10024142.17,8979826.09,1044316.08,53407870.95,26389243.37,26645847.98,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,6066205,d406b4d30898a8daea56959e86cf5787,2021-02-12T06:03:25.882Z,5aa2d584cb4f0f7020b18096
1796,,,,,12186818.01,1089112.9,10421346.21,2021-02-12T00:00:00.000Z,,1787687,2119302ad7b88e985a8873e48f3e63ad,2021-02-12T03:43:15.047Z,5aa2d584cb4f0f7020b1809b
1821,,,,,6143015.93,2952414.14,3093298.11,2021-02-12T00:00:00.000Z,,532472,bba0dac1208eaf262209310f123ae764,2021-02-12T03:43:15.064Z,5aa2d584cb4f0f7020b180a0
1846,115,2055904.84,1798705.32,257199.52,,,,,2021-02-12T00:00:00.000Z,198355,7dc6d81fafb2101aa6ca518eb3caa8d3,2021-02-12T06:03:25.938Z,5aa2d584cb4f0f7020b180a5
1807,,,,,7645022.71,5414145.57,2048653.48,2021-02-12T00:00:00.000Z,,824950,c7dbe4f7fccd62e449fd29abfe364b6b,2021-02-12T03:43:15.055Z,5aa2d584cb4f0f7020b1808a
1812,,,,,14898663.36,13271189.98,1620701.65,2021-02-12T00:00:00.000Z,,2232817,bf357c11fc93962cb0a52c6053decb1e,2021-02-12T03:43:15.058Z,5aa2d584cb4f0f7020b1808b
1832,977,2961606.39,2685781.9,275824.49,,,,,2021-02-12T00:00:00.000Z,208629,ac1e83fad0a9b2dd5ddfd00b99a22318,2021-02-12T06:03:25.930Z,5aa2d584cb4f0f7020b1808f
1837,,,,,2643437.02,369934.49,2240380.53,2021-02-12T00:00:00.000Z,,195097,cd73cefcce6f0b8a6e33a2fe5feee9b4,2021-02-12T03:43:15.079Z,5aa2d584cb4f0f7020b18090
1857,927,4626437.19,4297309.99,329127.2,41582963.17,5359964.73,32175398.55,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1007258,0692fe42fadea060757af92aefb64fa1,2021-02-12T06:03:25.946Z,5aa2d584cb4f0f7020b18094
1862,,,,,7711083.63,4334273.77,2961035.2,2021-02-12T00:00:00.000Z,,1071884,eedf33542b67fc2920cc888c416f4542,2021-02-12T03:43:15.099Z,5aa2d584cb4f0f7020b18095
1786,71206,216888044.03,165776649.38,51111394.65,713790126.95,518415521.3,152602788.65,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,180198741.45,436324e4baf60c65707b01a5cdb82640,2021-02-12T06:03:25.893Z,5aa2d584cb4f0f7020b18099
1791,121641,531866266.34,412559078.82,119307187.52,2242581642.37,1311522511,853138947.37,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,399137052.16,aa27f97d227af117987c83914be9d328,2021-02-12T06:03:25.898Z,5aa2d584cb4f0f7020b1809a
1811,,,,,5825275.23,319740.39,5486438.33,2021-02-12T00:00:00.000Z,,1134370,7b97f86ad36a30c915cda70fd1f079bf,2021-02-12T03:43:15.057Z,5aa2d584cb4f0f7020b1809e
1816,,,,,1337879.37,1010030.46,321246.91,2021-02-12T00:00:00.000Z,,93590,ae2e924db1dc3839284358389b458770,2021-02-12T03:43:15.060Z,5aa2d584cb4f0f7020b1809f
1836,,,,,6100444.28,3010700.1,2801845.18,2021-02-12T00:00:00.000Z,,666076,f99587cdb8f61368df3a3f13c43ce409,2021-02-12T03:43:15.078Z,5aa2d584cb4f0f7020b180a3
1841,3176,15106854.42,13370790.11,1736064.31,32734860.01,3694476.84,27933778.17,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,7200326,0e1f48a911810b28c1fe49fb421c5171,2021-02-12T06:03:25.936Z,5aa2d584cb4f0f7020b180a4
1797,,,,,5940451.74,1118829.25,4396630.01,2021-02-12T00:00:00.000Z,,1905215,88d59da5eb440ee708d3ec1232652ff8,2021-02-12T03:43:15.047Z,5aa2d584cb4f0f7020b18088
1750,369,1345162.7,1061095.33,284067.37,3505637.41,779414.42,2553779.99,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,932979,1a10b06e03b243aa44f09b6c859fb9a1,2021-02-12T06:03:25.866Z,5aa2d584cb4f0f7020b18075
1822,,,,,135879596.08,25984585.11,109071876.09,2021-02-12T00:00:00.000Z,,27004063,5ad0e7a526734b53dcd039115bf5df77,2021-02-12T03:43:15.064Z,5aa2d584cb4f0f7020b1808d
1772,,,,,6361368.91,442756.09,5774481.57,2021-02-12T00:00:00.000Z,,779118,96de8063456ea2a72a8225213656cc08,2021-02-12T03:43:15.027Z,5aa2d584cb4f0f7020b1807a
1847,1241,5417824.37,5010124.02,407700.35,27072334.75,5608318.67,20995181.77,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,7114907,a223455b8bd21e35ab8b71e1f9b24902,2021-02-12T06:03:25.939Z,5aa2d584cb4f0f7020b18092
1760,166,1642832.66,1291904.6,350928.06,,,,,2021-02-12T00:00:00.000Z,196919,5d2b047e8e2ab3f430d82b94095312cf,2021-02-12T06:03:25.873Z,5aa2d584cb4f0f7020b1807f
1776,,,,,55300511.2,3442262.9,50898705.78,2021-02-12T00:00:00.000Z,,5908173,47c4f3ade733230e577dab395ba3467d,2021-02-12T03:43:15.030Z,5aa2d584cb4f0f7020b18097
1756,202,1469127.78,778243.02,690884.76,2229174.06,1309273.28,785865.78,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,10909,2a8e7c0c481fa07251981912f1ec1615,2021-02-12T06:03:25.870Z,5aa2d584cb4f0f7020b18084
1801,,,,,4657982,1440783.27,3071593.91,2021-02-12T00:00:00.000Z,,466669,cbda2300e6cf8c3c6b04f1ddca298cc2,2021-02-12T03:43:15.050Z,5aa2d584cb4f0f7020b1809c
1802,,,,,18812748.86,13423088.38,4869890.36,2021-02-12T00:00:00.000Z,,2710679,3f7270f0d7cb41c2b28d955b730a9300,2021-02-12T03:43:15.050Z,5aa2d584cb4f0f7020b18089
1826,,,,,11999525.1,5388395.85,6584926.5,2021-02-12T00:00:00.000Z,,164087,0faae2d03a27e3ec75caa14145d1739a,2021-02-12T03:43:15.067Z,5aa2d584cb4f0f7020b180a1
1827,,,,,18571978.65,15291436.85,527906.77,2021-02-12T00:00:00.000Z,,1671236,c1df0a92eb6ee2330951028cf277dc5a,2021-02-12T03:43:15.068Z,5aa2d584cb4f0f7020b1808e
1851,,,,,8931032.41,3599419.33,5299623.68,2021-02-12T00:00:00.000Z,,1308247,9b9d2fded981e3690db4aa924da0e90b,2021-02-12T03:43:15.091Z,5aa2d584cb4f0f7020b180a6
1852,,,,,2915456.44,147380.37,2766773.17,2021-02-12T00:00:00.000Z,,229235,4bb1dabe11ebba214a6211e3dd00f66c,2021-02-12T03:43:15.091Z,5aa2d584cb4f0f7020b18093
1781,,,,,1655156.5,250629.68,1309133.42,2021-02-12T00:00:00.000Z,,192093,198d85a8c2b086d29c1c7ff9e375f5cb,2021-02-12T03:43:15.034Z,5aa2d584cb4f0f7020b18098
1806,,,,,1107827.99,415990.06,407110.11,2021-02-12T00:00:00.000Z,,3947586.15,c3cb2c74f0c4aeb41d8c14c6eb63a68e,2021-02-12T03:43:15.054Z,5aa2d584cb4f0f7020b1809d
1831,705,3220613.51,2916598.19,304015.32,31111649.72,2850125.97,26981420.05,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,6984586.55,c9f7741f2d1385e20b7c8e59b4b3edbc,2021-02-12T06:03:25.929Z,5aa2d584cb4f0f7020b180a2
1856,,,,,2203358.38,383569.5,1776744.36,2021-02-12T00:00:00.000Z,,185505,3b25c294b966043959adeed8b2597946,2021-02-12T03:43:15.094Z,5aa2d584cb4f0f7020b180a7
1867,,,,,12182946.13,1412267.55,10483649.28,2021-02-12T00:00:00.000Z,,2708545,c1b90db23c24fa5ddc979c1d23027a4f,2021-02-12T03:43:15.102Z,5aa2d584cb4f0f7020b180a8
1872,,,,,9308284.68,190531.08,9085444.01,2021-02-12T00:00:00.000Z,,1418762,2eb093e93cd889e6431f4ed005dc6ce8,2021-02-12T03:43:15.109Z,5aa2d584cb4f0f7020b180a9
1892,,,,,6841093.22,3508574.92,3330433.2,2021-02-12T00:00:00.000Z,,894520,d29ededfe89cef87492766b8747ea7cc,2021-02-12T03:43:15.123Z,5aa2d584cb4f0f7020b180ad
1770,737,1560229.95,1320958.06,239271.89,36258650.19,3260544.36,32835593.41,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2865034,40a4b309f9dc95c8f0e57b504da3a3c0,2021-02-12T06:03:25.881Z,5aa2d584cb4f0f7020b180ae
1790,,,,,4570622.52,191540.21,4339131.55,2021-02-12T00:00:00.000Z,,604887,8c29bc5921d39a35bad704d3cc94b99b,2021-02-12T03:43:15.040Z,5aa2d584cb4f0f7020b180b2
1795,11107,36905735.96,31083614.42,5822121.54,25003384.15,14164269.43,9883034.52,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,3249259,14bc017f49f3e305a968897228106876,2021-02-12T06:03:25.903Z,5aa2d584cb4f0f7020b180b3
1754,,,,,20695468.8,458980.05,19798316.75,2021-02-12T00:00:00.000Z,,75650,f00ce865e410260d62338bb96b962749,2021-02-12T03:43:15.016Z,5aa2d584cb4f0f7020b180b7
1759,,,,,7826995.83,271120.6,7543693.27,2021-02-12T00:00:00.000Z,,811968,f1fe65c199e73fac342cf8c32b745f63,2021-02-12T03:43:15.019Z,5aa2d584cb4f0f7020b180b8
1779,,,,,12058395.64,4324047.97,7722877.57,2021-02-12T00:00:00.000Z,,1281647,332c6e04a98cd73a2b72649cabee6b70,2021-02-12T03:43:15.032Z,5aa2d584cb4f0f7020b180bc
1784,,,,,449482.54,180418.52,264534.22,2021-02-12T00:00:00.000Z,,52815,9d6e7ed589d45cd7da843ab5f255e74b,2021-02-12T03:43:15.036Z,5aa2d584cb4f0f7020b180bd
1804,,,,,2543014.21,852550.36,1683452.85,2021-02-12T00:00:00.000Z,,311362,e7a2b849e259eb31f3e3e31de003711f,2021-02-12T03:43:15.053Z,5aa2d584cb4f0f7020b180c1
1809,2105,6869983.55,5100986.2,1768997.35,8529243.13,1331527.78,7090658.85,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,139569,a1ef96fc5cf03bf4a0c308142b3b10cc,2021-02-12T06:03:25.913Z,5aa2d584cb4f0f7020b180c2
1829,2993,7862984.44,7434137.3,428847.14,114432778.94,45073912.12,63742668.39,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,15009211,01ce355b2b51dce9d7d111cba9b331f0,2021-02-12T06:03:25.928Z,5aa2d584cb4f0f7020b180c6
1834,282,1864525.69,1583637.41,280888.28,4704401.46,2875234.42,1768141.04,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1280884,15839d1ed305716675bcc4b582cea181,2021-02-12T06:03:25.931Z,5aa2d584cb4f0f7020b180c7
1854,,,,,6484641.68,834966.45,5443756.58,2021-02-12T00:00:00.000Z,,912871,b6829e21a461aa16d0eed0b17abd4e66,2021-02-12T03:43:15.092Z,5aa2d584cb4f0f7020b180cb
1859,4429,22780503.01,18259342,4521161.01,93810771.51,33272376.92,58504619.75,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,9823988.99,2d50c809800748ccd1d7bf18dfd81ad4,2021-02-12T06:03:25.948Z,5aa2d584cb4f0f7020b180cc
1879,,,,,12773947.54,112691.04,12518072.96,2021-02-12T00:00:00.000Z,,992229,da49869f59c1993988788eb7ec497611,2021-02-12T03:43:15.113Z,5aa2d584cb4f0f7020b180d0
1884,,,,,29018948.61,7457446.19,20006984.01,2021-02-12T00:00:00.000Z,,7574086,c7b99216df29cfe0c5d301b12b4ed2c4,2021-02-12T03:43:15.117Z,5aa2d584cb4f0f7020b180d1
1743,,,,,2629570,1000841.59,1526800.41,2021-02-12T00:00:00.000Z,,339127,fdd86de3e69b36f0b76f52c19c9f8e74,2021-02-12T03:43:15.008Z,5aa2d584cb4f0f7020b180d5
1748,,,,,10068998.77,4645909.03,5391099.99,2021-02-12T00:00:00.000Z,,0,100c326441472356b803b49401d93431,2021-02-12T03:43:15.011Z,5aa2d584cb4f0f7020b180d6
1882,,,,,3536705.06,3536705.01,0,2021-02-12T00:00:00.000Z,,0,0d35e534f45ad9a73d23a6ff17a7ed78,2021-02-12T03:43:15.115Z,5aa2d584cb4f0f7020b180ab
1780,13402,34868169.3,29354250.25,5513919.05,67045515.76,41312387.2,23334774.56,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,14538117.54,43ce998f6eb0ce13d174d52f3b5ff69f,2021-02-12T06:03:25.888Z,5aa2d584cb4f0f7020b180b0
1887,,,,,49059867.72,10667443.86,37848913.93,2021-02-12T00:00:00.000Z,,9243656,b2d95872010bf1d9a1ef71ed0fe30916,2021-02-12T03:43:15.119Z,5aa2d584cb4f0f7020b180ac
1744,541,4360723.47,3402839.22,957884.25,4912916.3,2051785.36,2803847.34,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1692900,e43ea87f45cfd9a0cda9dc3d8e554e7a,2021-02-12T06:03:25.862Z,5aa2d584cb4f0f7020b180b5
1785,5383,19216129.55,17095730.28,2120399.27,98294056.79,40325973.33,54851315.87,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,15748405,565f2a1a6b9dd1927384fa1085b9810e,2021-02-12T06:03:25.892Z,5aa2d584cb4f0f7020b180b1
1769,589,2619379.95,2404215.89,215164.06,3985862.62,417833.3,3523766.57,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,812801,4988dcbd918d1fc149502b0adc562d60,2021-02-12T06:03:25.880Z,5aa2d584cb4f0f7020b180ba
1749,3481,13924227.09,12299985.24,1624241.85,26045574.54,2638236.4,22891794.14,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,7387525,f4e3226a3eeddbb50c1880faaff6e291,2021-02-12T06:03:25.864Z,5aa2d584cb4f0f7020b180b6
1794,1966,7176481.13,5986936.24,1189544.89,24732240.18,14079869.38,9554296.04,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2894813,16c585a9e552193ffaad8510973c1743,2021-02-12T06:03:25.902Z,5aa2d584cb4f0f7020b180bf
1774,,,,,4716310.17,230693.3,4425946.02,2021-02-12T00:00:00.000Z,,541355,67825e90d9b91cd2b2c37cb2e9c55219,2021-02-12T03:43:15.028Z,5aa2d584cb4f0f7020b180bb
1819,,,,,220817573.8,72959754.24,146956946.34,2021-02-12T00:00:00.000Z,,29958447,3866343737426a27c7d5d95e62cbf0a7,2021-02-12T03:43:15.063Z,5aa2d584cb4f0f7020b180c4
1799,,,,,823848.76,67615.9,756068.62,2021-02-12T00:00:00.000Z,,319962,f6b02749a1d36970ab71e1b304fab5bd,2021-02-12T03:43:15.049Z,5aa2d584cb4f0f7020b180c0
1844,,,,,5301081.25,470689.31,4735723.71,2021-02-12T00:00:00.000Z,,793594,d5de55b39b3b7f6cee0de625a58c28d2,2021-02-12T03:43:15.085Z,5aa2d584cb4f0f7020b180c9
1824,,,,,10887118.75,6505428.33,4118092.57,2021-02-12T00:00:00.000Z,,1655323,57d095065856d88644ec395d5fbfd416,2021-02-12T03:43:15.066Z,5aa2d584cb4f0f7020b180c5
1869,,,,,19789211.28,1107909.3,18210045.85,2021-02-12T00:00:00.000Z,,309213,2fb2f2dce970e242a844f42eb3330a10,2021-02-12T03:43:15.103Z,5aa2d584cb4f0f7020b180ce
1849,,,,,11534817.8,1848282.71,9043559.23,2021-02-12T00:00:00.000Z,,1455392,22c7c8079596824c2efbff1b41cf00da,2021-02-12T03:43:15.090Z,5aa2d584cb4f0f7020b180ca
1894,14743,37132716.72,33983726.63,3148990.09,25963715.03,6402863.88,19313520.76,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,2197433,c8eb7d80c878d5f6ff77d33bdc0b0f03,2021-02-12T06:03:25.971Z,5aa2d584cb4f0f7020b180d3
1874,,,,,22887905.74,21001197.77,928081.94,2021-02-12T00:00:00.000Z,,4308099,7e5d78da8d6e6185a8cbe65ce7696471,2021-02-12T03:43:15.110Z,5aa2d584cb4f0f7020b180cf
1738,199,1928655.92,1789105.28,139550.64,1112379.14,389759.18,682088.96,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,100726,478019dce46c72c2a2490aa689d6dccb,2021-02-12T06:03:25.857Z,5aa2d584cb4f0f7020b180d4
1877,,,,,5996437.44,2749347.17,2986321.27,2021-02-12T00:00:00.000Z,,1505411,441928af09c384df16fcf20dd94529f4,2021-02-12T03:43:15.112Z,5aa2d584cb4f0f7020b180aa
1775,,,,,9638507.73,711874.01,8615701.72,2021-02-12T00:00:00.000Z,,93369,1401b1a15d5d1b2dbd0d9046f780f585,2021-02-12T03:43:15.028Z,5aa2d584cb4f0f7020b180af
1739,,,,,2895288.73,848668.63,2042503.41,2021-02-12T00:00:00.000Z,,33064,9a53914d3cb6a09e13d1f93b715e1aee,2021-02-12T03:43:15.001Z,5aa2d584cb4f0f7020b180b4
1764,164,549480.66,447761.87,101718.79,4330036.43,4163010.38,85852.56,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,295657,b47966341cfda384025d7902fc1f1ce4,2021-02-12T06:03:25.877Z,5aa2d584cb4f0f7020b180b9
1789,,,,,7955261.42,1829034.73,5576907.69,2021-02-12T00:00:00.000Z,,1264949.02,5a19f94655e8612e436198114ccabc12,2021-02-12T03:43:15.040Z,5aa2d584cb4f0f7020b180be
1814,698,3674159.05,2920671.78,753487.27,985503.02,527410.5,361692.68,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,0,736505cdc40c42432634f463efee8516,2021-02-12T06:03:25.916Z,5aa2d584cb4f0f7020b180c3
1839,,,,,4546528.04,3299949.64,1185838.63,2021-02-12T00:00:00.000Z,,703135,c187e38f693d88c6cd957000f7fe9650,2021-02-12T03:43:15.080Z,5aa2d584cb4f0f7020b180c8
1864,,,,,5125804.16,161232.94,4945531,2021-02-12T00:00:00.000Z,,572187,60a7b958b37dc09fd74c28cb410c098c,2021-02-12T03:43:15.100Z,5aa2d584cb4f0f7020b180cd
1889,,,,,14025375.64,13675672.08,349703.56,2021-02-12T00:00:00.000Z,,2004623,1cda264c234e6821037f26c86720508d,2021-02-12T03:43:15.120Z,5aa2d584cb4f0f7020b180d2
1753,250,1598081.52,1371741.06,226340.46,,,,,2021-02-12T00:00:00.000Z,116373,058440292ece5d6fdeefd9a388bbd04f,2021-02-12T06:03:25.868Z,5aa2d584cb4f0f7020b180d7
1800,27935,64635964.92,57513293.79,7122671.13,27884821.59,10219096.54,17488404.91,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,10859257.12,5e361e587377d5e032f442e2c020a82a,2021-02-12T06:03:25.907Z,5aa2d584cb4f0f7020b180d8
1805,,,,,38841921.56,32124189.94,6349045.86,2021-02-12T00:00:00.000Z,,4713715,55bd620d53d95ce4b9be040d27ca9aeb,2021-02-12T03:43:15.053Z,5aa2d584cb4f0f7020b180d9
1825,,,,,26341587.62,12516048.66,12588742.81,2021-02-12T00:00:00.000Z,,5132047,6816a5906160df98ca626d743803d543,2021-02-12T03:43:15.066Z,5aa2d584cb4f0f7020b180dd
1830,676,2440267.06,2321345.07,118921.99,29675993.97,9311835.82,19243999.22,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,3063408,5233494ea90ee01efcd9631f0f396a50,2021-02-12T06:03:25.929Z,5aa2d584cb4f0f7020b180de
1850,,,,,15612814.36,11771539.15,3883162.25,2021-02-12T00:00:00.000Z,,794466,be00ab9513fde71f0bec804fda6ed582,2021-02-12T03:43:15.091Z,5aa2d584cb4f0f7020b180e2
1855,7130,17693443.86,12307674.68,5385769.18,5883928.99,691116.89,4513565.65,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,4072594,fb9173cdd4a74afc91af1706d67d61d0,2021-02-12T06:03:25.944Z,5aa2d584cb4f0f7020b180e3
1875,,,,,24581512.14,24433079.68,,2021-02-12T00:00:00.000Z,,3397069,379a62e671000df87253676d945ea5b2,2021-02-12T03:43:15.110Z,5aa2d584cb4f0f7020b180e7
1880,,,,,84281914.59,5984834.17,77280358.34,2021-02-12T00:00:00.000Z,,21711154,3325d739003e04dc49537d5a30ee2481,2021-02-12T03:43:15.113Z,5aa2d584cb4f0f7020b180e8
1763,24881,138679472.9,122353582.2,16325890.7,1155494246.42,250989227.19,873100944.31,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,274772523,b6ee4c9984740decb7397dc18a300952,2021-02-12T06:03:25.876Z,5aa2d584cb4f0f7020b180ec
1768,23956,56679489.87,50118678,6560811.87,48563081.65,13669669.95,34007466,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,18525751,68b6daad459e2b682d79e95299a62e81,2021-02-12T06:03:25.879Z,5aa2d584cb4f0f7020b180ed
1788,,,,,2660766.77,115109.71,2544618.23,2021-02-12T00:00:00.000Z,,0,71cb57e767e5fd71f1bd0929b24c995c,2021-02-12T03:43:15.039Z,5aa2d584cb4f0f7020b180f1
1793,,,,,3892240.53,662127.06,3216753.75,2021-02-12T00:00:00.000Z,,608954,2609f9787add2ad5ece8861450343790,2021-02-12T03:43:15.044Z,5aa2d584cb4f0f7020b180f2
1813,,,,,49802008.6,42186959.25,7556237.51,2021-02-12T00:00:00.000Z,,5612828,d5d994d312954d2980b5181dc5541fdb,2021-02-12T03:43:15.059Z,5aa2d584cb4f0f7020b180f6
1818,,,,,251795869.37,172614198.93,71096695.44,2021-02-12T00:00:00.000Z,,46990972.88,49f3f03a6c70a7272c7690e49e8b5313,2021-02-12T03:43:15.062Z,5aa2d584cb4f0f7020b180f7
1838,2875,13905805.19,13048600.38,857204.81,21409371.72,7864079.89,14067288.92,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,4283824,5944912164d16879a9aca792fef1a191,2021-02-12T06:03:25.934Z,5aa2d584cb4f0f7020b180fb
1843,590,5852701.19,2696850.42,3155850.77,19558149.68,4738750.9,14060646.74,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,3479110,5e2e0e99f2a04bf49e498b380a2f8816,2021-02-12T06:03:25.937Z,5aa2d584cb4f0f7020b180fc
1863,,,,,6310528.42,3015956.79,3118547.95,2021-02-12T00:00:00.000Z,,631452.15,b31800cae65918ec1fe417d732e8cfba,2021-02-12T03:43:15.099Z,5aa2d584cb4f0f7020b18100
1868,,,,,19988438.27,28063.66,19824316.38,2021-02-12T00:00:00.000Z,,4996596,1868081708f33991b5eef991a69094f3,2021-02-12T03:43:15.102Z,5aa2d584cb4f0f7020b18101
1888,,,,,6788541.3,2873776.4,3556221.86,2021-02-12T00:00:00.000Z,,1099917.3,2d0bd507ff7ca70747969b34f07688a6,2021-02-12T03:43:15.120Z,5aa2d584cb4f0f7020b18105
1893,1115,4373420.87,4052960.37,320460.5,5802632.98,685746.08,5090363.81,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,1057567,f4c0aebba3749112125366672ca423c7,2021-02-12T06:03:25.970Z,5aa2d584cb4f0f7020b18106
1876,,,,,18085951.67,5487552.17,12233957.76,2021-02-12T00:00:00.000Z,,3177806.11,07ef34795086035b50a3526bbfb9b795,2021-02-12T03:43:15.111Z,5aa2d584cb4f0f7020b1810a
1881,,,,,2944843.15,2914471.35,35055.01,2021-02-12T00:00:00.000Z,,255138,0471b8b6d398b54bdccc621a6a1267f1,2021-02-12T03:43:15.114Z,5aa2d584cb4f0f7020b1810b
1810,486,3839488.88,3069213.15,770275.73,56201525.12,40263757.18,14285658.43,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,8166071.75,3ae457097b7c511306c85edf6db07fc9,2021-02-12T06:03:25.913Z,5aa2d584cb4f0f7020b180da
1815,,,,,9781024.74,9553307.85,198758.02,2021-02-12T00:00:00.000Z,,680052,2f32c5e2072fdd61a7c0886cd25899fc,2021-02-12T03:43:15.060Z,5aa2d584cb4f0f7020b180db
